what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1323689734094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689735817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1323689742073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689742085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689745218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689758007
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323689758315
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323689764597
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1323689764898
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323689768543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323689769018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689778147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689853854
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1323689854579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689857329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689891053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689892334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689924677
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323689925627
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1323689929588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323689933348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323690109234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323690109234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690109247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690166226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690622602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690627725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690635438
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323690635714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323690635757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323690638843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323690643980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323690645344
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323690646970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690665511
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1323690672052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323690672065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323690677377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323690679190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323690680351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323690683146
