what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323687926919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323687961122
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323687961143
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323687964434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323687965767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323687990969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323687994917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323687997299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323687999403
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1323688001166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688001177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323688003438
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323688021560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1323688021842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688022658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688023073
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688024734
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1323688027033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688027872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688030198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688032812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688035955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688041125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688068691
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323688069817
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688070521
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1323688071401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688072175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688076287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688078621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688080536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688180395
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323688180418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688187008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688196316
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688197640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688201818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688203120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688207255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688212049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688213829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688215619
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1323688236999
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1323688237027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688243476
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688243501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688354753
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688356632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1323688361568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688361580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688361665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688363040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688369608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688413836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688417832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688428007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688432089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688446728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688464931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688468604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688470199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688487703
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1323688489669
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1323688495987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688500007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688500430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688500775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688501014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688504126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688514965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688518655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688521540
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1323688532484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688532500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688539018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688541140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688542151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688559734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688559997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688560333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323688560828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688562344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688574726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688576837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688581494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688585234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688585826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688593514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688599755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688600624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688617415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688623671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323688626739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688634969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688637764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688640358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688647960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688652576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323688665112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688666493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688668649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688679182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688683354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1323688685536
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1323688685658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1323688685795
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323688688431
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323688688528
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323688688671
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323688689096
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1323688691159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323688695259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688697372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688708875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688709720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688781074
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323688782514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323688786057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688797824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688800283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323688809799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323688813620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323688815716
