what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1323802508847
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323802508847
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1323802508847
java.specification.name,sysinfo,,,"Java Platform API Specification",1323802508847
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323802508847
java.specification.version,sysinfo,,,"1.6",1323802508847
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323802508847
java.version,sysinfo,,,"1.6.0_29",1323802508847
java.vm.info,sysinfo,,,"mixed mode, sharing",1323802508847
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323802508847
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323802508847
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323802508847
java.vm.specification.version,sysinfo,,,"1.0",1323802508847
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323802508847
java.vm.version,sysinfo,,,"20.4-b02",1323802508847
started,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1323802509990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323802510332
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1323802511269
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1323802511287
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1323802511291
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1323802511294
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1323802511307
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1323802511310
